url_count,ip_url_count,suspicious_tld_count,long_url_count,urgent_count,credential_count,threat_count,reply_to_mismatch,attachment_count,suspicious_attachment_count,text_length,exclamation_count,phishing_percentage,label
2,2,0,1,2,5,1,1,2,0,202,6,54,1
1,0,1,1,5,3,4,0,0,1,828,0,74,1
4,0,1,0,4,2,4,1,1,1,811,0,67,1
2,2,2,2,1,4,3,1,0,1,194,4,80,1
3,2,2,0,4,4,2,1,2,0,582,5,60,1
1,0,0,0,0,0,1,0,0,0,257,0,6,0
1,0,0,0,1,1,1,0,0,0,749,1,23,0
0,0,1,0,4,2,0,0,2,0,976,3,86,1
1,0,1,0,1,0,0,0,0,0,650,5,48,0
2,0,0,2,0,1,1,0,0,0,126,6,38,0
1,0,1,2,4,1,0,1,0,0,941,6,46,0
1,0,0,0,0,1,1,0,0,0,155,1,25,0
2,1,1,0,6,5,4,0,1,1,789,4,95,1
1,0,0,0,0,0,0,0,0,0,182,0,24,0
0,0,0,0,0,0,0,0,0,0,220,0,9,0
1,0,0,0,1,0,0,0,0,0,134,1,27,0
3,2,2,2,0,6,4,1,2,1,122,6,94,1
3,0,2,2,4,2,0,0,0,0,281,6,49,0
0,0,2,2,1,1,0,0,0,0,779,2,41,0
1,1,2,2,0,0,2,0,1,0,724,3,62,1
1,1,1,2,4,4,4,1,1,2,602,8,76,1
0,0,0,2,2,0,1,0,0,0,282,5,36,0
4,0,0,1,6,1,5,1,2,1,1269,6,92,1
0,0,0,0,0,0,0,0,0,0,330,0,19,0
0,0,0,0,0,0,1,0,0,0,772,1,20,0
0,0,0,0,1,0,1,0,0,0,265,1,7,0
2,0,0,1,0,5,0,1,0,0,871,1,46,0
0,0,0,1,6,1,0,0,0,0,402,4,38,0
1,0,0,0,1,1,0,0,0,0,363,0,29,0
0,0,0,0,0,0,0,0,0,0,502,1,11,0
0,0,1,2,4,3,2,1,1,1,386,5,79,1
1,0,0,0,1,0,0,0,0,0,553,1,19,0
4,0,0,1,6,1,3,0,1,1,804,6,96,1
0,0,0,0,1,0,1,0,0,0,296,1,28,0
4,2,0,2,0,0,0,0,0,1,462,0,69,1
0,0,0,0,1,1,1,0,0,0,128,1,9,0
1,1,2,2,2,6,3,1,1,0,710,1,50,1
0,0,0,0,1,1,0,0,0,0,195,1,12,0
1,1,1,2,1,0,5,1,0,2,1618,4,94,1
4,2,2,2,0,1,3,1,0,0,994,1,60,1
3,2,1,2,5,6,4,0,2,0,886,3,80,1
4,2,0,1,4,2,0,1,1,2,1716,5,88,1
1,0,0,0,0,0,0,0,0,0,123,1,0,0
0,0,0,0,0,1,0,0,0,0,566,1,5,0
1,1,0,1,4,3,5,0,1,1,726,6,95,1
1,0,0,0,1,1,1,0,0,0,363,1,26,0
2,0,0,0,0,0,0,0,0,0,244,5,43,0
0,0,0,0,0,0,1,0,0,0,698,1,16,0
4,0,0,0,3,6,5,1,1,0,1140,8,69,1
0,0,0,0,0,0,1,0,0,0,203,0,22,0
2,0,0,0,4,1,0,0,0,0,276,5,31,0
2,2,2,1,2,3,0,0,0,1,923,8,92,1
0,0,0,2,1,6,1,1,1,0,1084,3,84,1
0,0,0,0,1,0,1,0,0,0,192,0,7,0
2,1,1,2,2,5,2,1,2,0,350,7,56,1
1,0,0,0,3,2,5,1,2,1,903,5,97,1
0,0,2,2,0,3,3,1,1,0,290,7,57,1
1,0,0,0,1,0,0,0,0,0,321,1,18,0
0,0,0,0,1,0,1,0,0,0,580,1,6,0
0,0,0,0,0,1,1,0,0,0,305,0,20,0
3,2,1,0,3,2,2,0,2,2,131,5,72,1
0,0,0,0,0,1,0,0,0,0,630,0,34,0
5,2,1,0,0,6,3,1,2,0,1525,0,85,1
4,1,2,2,6,4,3,1,2,2,1524,1,80,1
0,0,0,0,0,1,0,0,0,0,779,1,28,0
0,0,1,1,5,4,5,0,1,1,237,6,66,1
1,0,1,0,5,4,1,0,0,0,540,7,41,0
4,1,0,2,3,4,1,0,0,2,852,2,69,1
4,1,1,2,2,6,0,0,1,1,1532,1,83,1
2,0,1,2,6,4,4,1,0,0,1212,8,85,1
0,0,1,2,6,6,3,1,0,1,1147,0,82,1
2,0,2,1,4,3,3,1,1,1,1449,1,71,1
3,2,1,1,0,1,1,0,0,2,688,2,89,1
3,2,0,2,5,6,5,1,2,2,804,7,87,1
0,0,0,0,1,1,0,0,0,0,146,0,12,0
2,1,0,2,1,1,5,1,2,0,227,2,54,1
1,0,0,0,0,0,0,0,0,0,650,0,28,0
2,0,0,1,3,0,1,0,0,0,102,6,37,0
1,1,0,2,1,1,2,1,0,1,972,2,89,1
0,0,0,0,1,0,0,0,0,0,555,0,15,0
1,0,1,1,3,2,2,0,1,0,1282,7,56,1
0,0,0,0,0,1,1,0,0,0,782,0,27,0
2,1,2,0,4,6,5,0,0,0,920,8,60,1
1,0,0,0,0,1,0,0,0,0,384,1,17,0
1,1,0,1,5,4,0,0,1,0,534,7,62,1
4,2,0,0,2,6,3,0,0,0,1518,8,88,1
4,2,0,0,4,3,4,1,0,2,1001,7,68,1
0,0,0,0,1,0,1,0,0,0,451,0,4,0
1,0,0,0,1,0,0,0,0,0,229,3,34,0
0,0,0,0,0,0,1,0,0,0,583,1,18,0
0,0,0,0,0,1,1,0,0,0,175,1,4,0
0,0,0,0,0,0,0,0,0,0,221,1,3,0
0,0,0,0,1,0,1,0,0,0,654,0,24,0
1,0,0,0,1,1,0,0,0,0,504,0,5,0
2,2,2,2,6,5,3,1,2,0,298,7,63,1
2,0,0,2,5,1,1,0,0,0,771,7,35,0
2,0,0,0,1,0,0,0,0,0,275,8,33,0
2,0,1,0,2,3,2,1,0,0,1094,4,51,1
1,0,0,0,1,1,0,0,0,0,517,1,17,0
0,0,0,0,1,1,0,0,0,0,185,0,10,0
0,0,0,2,2,5,0,0,0,0,938,0,55,1
3,0,2,0,0,4,3,0,1,0,470,1,58,1
2,0,1,0,5,0,0,0,0,0,877,3,48,0
1,0,0,0,0,0,0,0,0,0,387,1,8,0
0,0,0,0,1,1,0,0,0,0,780,1,27,0
3,1,0,2,6,3,5,0,2,0,1106,2,55,1
2,1,0,1,5,1,0,1,0,1,197,4,98,1
1,0,0,0,1,0,0,0,0,0,553,4,34,0
2,0,0,1,3,0,0,0,0,0,783,6,36,0
3,0,1,2,1,6,5,0,1,0,287,1,87,1
0,0,0,1,5,0,0,0,0,0,547,6,35,0
2,0,0,0,6,0,1,0,0,0,158,3,39,0
1,1,0,1,0,6,5,0,2,1,392,4,66,1
0,0,2,1,5,5,4,0,0,0,361,5,62,1
3,0,1,2,2,0,0,1,2,2,1270,5,88,1
1,0,0,0,0,1,0,0,0,0,752,1,20,0
6,2,2,2,2,3,2,1,1,0,1336,7,100,1
0,0,0,0,0,0,0,0,0,0,494,0,10,0
1,0,0,0,3,1,1,0,0,0,734,4,30,0
3,1,1,1,2,3,2,1,2,1,1115,6,76,1
3,1,2,2,0,1,2,0,1,0,670,0,50,1
0,0,0,0,1,0,0,0,0,0,213,1,27,0
2,2,1,0,5,1,5,1,2,1,1515,2,89,1
1,0,0,0,1,0,0,0,0,0,116,1,15,0
4,0,1,2,0,6,0,1,2,0,1365,8,73,1
1,0,0,0,1,0,1,0,0,0,509,0,24,0
2,0,2,0,4,1,1,0,0,0,522,5,41,0
1,0,0,0,0,0,1,0,0,0,569,0,26,0
2,0,0,2,0,3,2,0,2,1,220,3,97,1
1,0,1,0,1,3,1,0,0,0,138,2,41,0
5,2,1,0,5,1,5,0,2,2,1248,5,92,1
2,0,0,0,1,6,5,0,1,1,1274,5,74,1
4,2,1,2,6,1,2,0,2,2,999,1,73,1
3,1,1,0,3,6,0,0,2,0,276,1,55,1
3,0,0,0,4,0,5,0,0,2,827,3,82,1
1,1,0,1,2,6,5,0,1,2,419,1,68,1
3,1,0,1,6,6,4,0,0,0,702,6,83,1
3,0,1,0,0,3,1,1,0,0,350,5,70,1
1,0,0,0,1,0,0,0,0,0,471,1,26,0
4,2,1,1,1,0,1,0,0,0,515,1,80,1
6,0,1,0,2,5,5,1,1,2,895,2,92,1
0,0,2,1,1,0,2,0,2,1,628,0,77,1
3,0,0,1,3,5,0,0,0,1,1571,8,97,1
2,0,0,2,2,1,1,0,0,0,481,3,35,0
1,1,0,0,3,2,4,0,0,2,486,5,79,1
0,0,0,0,5,0,1,0,0,0,736,4,30,0
1,0,0,0,1,0,0,0,0,0,103,1,8,0
2,1,1,2,1,2,2,1,2,2,588,8,84,1
3,0,0,0,5,2,4,1,2,0,104,5,54,1
1,0,0,0,0,0,0,0,0,0,346,0,0,0
2,2,2,2,2,3,1,1,1,1,1005,3,72,1
0,0,0,0,1,0,1,0,0,0,352,0,12,0
4,1,1,1,3,0,0,0,0,0,688,3,69,1
2,2,2,0,4,1,4,1,0,1,448,8,90,1
6,0,2,2,0,6,2,1,1,2,1379,6,95,1
1,0,0,0,0,0,1,0,0,0,244,1,1,0
3,0,1,1,4,0,1,0,1,0,1123,8,58,1
0,0,0,0,1,1,0,0,0,0,337,1,20,0
0,0,2,2,2,1,4,0,2,0,1464,6,99,1
1,0,0,0,0,1,0,0,0,0,377,0,3,0
0,0,0,0,0,1,1,0,0,0,815,1,29,0
1,0,0,1,6,1,1,0,0,0,833,0,35,0
0,0,0,0,1,1,1,0,0,0,696,0,24,0
4,2,1,2,0,6,5,0,2,0,944,4,60,1
1,0,2,0,3,3,0,0,0,0,679,5,41,0
0,0,2,2,4,2,0,0,1,1,735,7,77,1
1,0,0,2,4,2,2,0,2,0,338,4,60,1
0,0,0,0,5,4,3,0,1,0,393,5,57,1
4,0,2,2,4,2,5,1,2,0,1005,1,65,1
4,0,1,1,2,4,0,0,2,2,1257,5,81,1
0,0,0,0,0,1,1,0,0,0,415,1,14,0
3,0,2,2,1,3,1,0,0,0,1131,3,47,0
6,1,0,1,3,0,5,0,0,1,1663,1,100,1
5,0,1,0,3,6,4,0,0,2,381,0,83,1
1,0,0,0,0,0,1,0,0,0,734,1,28,0
1,0,0,0,0,1,1,0,0,0,253,1,10,0
1,0,0,0,1,1,0,0,0,0,219,1,4,0
0,0,1,0,6,1,4,0,2,1,1088,0,76,1
1,0,0,0,1,1,1,0,0,0,421,1,23,0
0,0,0,0,0,1,1,0,0,0,614,1,17,0
0,0,0,0,0,1,1,0,0,0,344,0,22,0
2,2,2,0,3,0,5,1,2,0,399,3,83,1
0,0,0,0,0,1,0,0,0,0,411,1,6,0
3,0,1,0,1,4,1,0,0,0,904,6,45,0
0,0,0,0,1,1,1,0,0,0,376,1,16,0
1,0,0,0,1,1,0,0,0,0,342,0,26,0
1,0,0,0,1,0,1,0,0,0,783,0,27,0
1,0,0,0,1,0,1,0,0,0,441,1,16,0
1,0,0,0,0,0,1,0,0,0,269,1,2,0
0,0,0,0,1,1,0,0,0,0,556,0,23,0
2,1,0,0,1,2,0,0,1,0,1248,8,59,1
1,0,0,0,0,0,1,0,0,0,190,1,22,0
1,0,0,0,1,1,1,0,0,0,115,0,11,0
3,0,1,1,5,2,0,1,2,0,1410,2,77,1
2,0,1,1,0,0,2,1,2,1,473,4,87,1
0,0,1,2,6,5,5,0,0,0,841,8,80,1
0,0,0,0,0,0,0,0,0,0,459,0,8,0
0,0,0,0,1,1,0,0,0,0,460,0,14,0
0,0,0,0,1,1,0,0,0,0,663,1,18,0
1,0,0,0,0,0,1,0,0,0,539,1,3,0
3,0,0,2,6,4,0,1,0,0,120,6,49,0
1,0,0,0,0,1,1,0,0,0,114,1,6,0
0,0,0,0,0,0,1,0,0,0,122,0,12,0
2,2,1,0,3,4,0,1,0,2,1257,3,84,1
0,0,0,1,1,5,0,0,0,0,984,4,41,0
0,0,2,1,1,1,2,0,0,0,608,4,55,1
1,0,0,0,0,0,1,0,0,0,236,1,10,0
1,0,1,2,1,3,0,0,0,0,939,8,47,0
2,1,0,2,3,4,2,1,1,2,1388,4,69,1
0,0,0,2,2,3,4,1,1,0,1257,1,56,1
0,0,0,0,1,1,1,0,0,0,731,0,23,0
1,0,0,0,1,1,1,0,0,0,357,1,0,0
2,0,0,0,5,0,0,0,0,0,928,3,32,0
1,0,0,0,1,0,1,0,0,0,435,1,7,0
2,0,0,2,5,1,1,0,0,0,126,1,42,0
0,0,0,0,1,1,0,0,0,0,132,0,9,0
4,2,2,2,0,5,5,0,1,2,212,1,100,1
0,0,0,0,1,1,0,0,0,0,620,1,14,0
2,0,0,1,2,1,0,0,0,0,893,2,35,0
1,0,1,0,0,6,0,0,0,0,779,1,44,0
0,0,0,0,1,1,0,0,0,0,511,1,11,0
4,2,0,0,3,2,2,0,1,1,453,0,96,1
0,0,0,0,1,1,1,0,0,0,481,0,0,0
0,0,0,1,3,0,0,0,0,0,283,8,39,0
2,0,1,2,5,5,0,0,0,0,671,3,47,0
2,0,2,2,0,5,0,1,0,0,511,2,45,0
3,2,0,2,5,4,5,0,0,0,1016,7,59,1
1,0,0,0,6,1,2,0,1,0,752,3,57,1
1,0,0,0,1,0,1,0,0,0,783,0,26,0
2,2,1,0,5,0,3,1,1,1,375,3,80,1
3,2,2,2,0,0,4,0,0,2,196,7,75,1
0,0,1,2,6,4,1,1,0,0,1196,7,48,0
0,0,0,1,1,5,3,1,1,2,1566,6,98,1
1,0,1,1,4,3,3,0,1,0,115,2,61,1
3,0,1,0,1,4,0,1,1,0,419,1,70,1
3,0,2,1,5,3,4,0,1,0,568,4,51,1
0,0,0,0,1,0,1,0,0,0,655,1,21,0
5,1,1,1,6,0,5,1,2,2,1276,5,94,1
4,2,0,0,0,4,0,0,0,0,164,4,64,1
0,0,0,0,3,1,0,0,0,0,406,8,38,0
2,1,1,1,5,0,2,1,1,0,628,0,99,1
2,2,2,1,0,3,1,0,1,2,1451,6,99,1
6,1,0,1,0,0,0,0,0,1,1300,0,98,1
1,0,0,0,2,0,0,0,0,0,235,0,32,0
3,0,1,2,6,4,0,1,1,0,113,2,54,1
4,2,2,0,5,3,0,0,1,0,664,2,92,1
1,0,0,0,1,0,0,0,0,0,592,1,7,0
1,0,1,2,3,6,3,1,0,0,671,5,59,1
3,0,0,2,2,5,0,0,2,1,1237,5,66,1
2,2,0,2,2,5,3,1,0,1,1936,7,97,1
6,2,0,0,1,3,0,1,0,1,289,7,100,1
1,0,0,0,1,0,1,0,0,0,617,0,15,0
5,2,1,0,0,0,3,1,2,2,745,4,89,1
0,0,0,0,5,2,4,0,2,0,1298,6,59,1
1,0,0,0,0,0,0,0,0,0,136,1,26,0
1,1,0,1,5,3,4,0,2,1,603,3,87,1
1,0,0,0,0,1,1,0,0,0,184,1,0,0
1,0,0,0,1,1,0,0,0,0,114,0,0,0
1,0,0,0,0,1,0,0,0,0,505,1,4,0
0,0,0,0,0,1,1,0,0,0,297,1,11,0
0,0,1,1,0,5,0,0,0,0,1082,8,49,0
0,0,0,1,2,6,0,1,0,0,253,2,46,0
0,0,1,0,6,5,1,0,0,0,299,8,43,0
5,0,0,1,0,2,5,0,0,0,265,3,77,1
1,0,0,0,0,0,0,0,0,0,799,1,27,0
0,0,0,0,0,1,1,0,0,0,336,0,4,0
3,1,1,2,5,5,5,1,2,0,310,0,59,1
4,1,1,0,0,3,1,1,2,1,112,3,70,1
3,1,2,1,5,0,1,0,0,0,1314,8,63,1
2,0,0,0,2,1,0,0,0,0,831,2,32,0
2,0,1,2,5,2,0,0,0,0,1143,5,47,0
1,0,0,0,0,0,1,0,0,0,307,0,9,0
1,0,2,1,6,0,0,0,0,0,532,3,44,0
1,0,1,1,0,6,5,0,0,0,353,3,83,1
1,0,2,1,3,5,5,0,2,0,469,1,63,1
1,0,0,0,0,0,0,0,0,0,220,0,27,0
0,0,0,0,0,0,1,0,0,0,683,0,13,0
0,0,0,0,0,0,0,0,0,0,628,0,28,0
5,2,2,1,6,0,1,0,2,0,1250,6,80,1
5,2,2,2,0,4,0,1,0,0,1665,5,84,1
4,1,0,2,1,2,4,0,1,2,1174,7,82,1
4,1,2,0,3,3,4,1,2,0,205,2,62,1
1,0,0,1,2,1,0,0,0,0,304,5,35,0
4,2,2,2,3,2,4,1,0,2,1585,2,73,1
3,0,0,2,0,6,3,1,1,0,1730,2,87,1
2,2,2,2,0,0,2,1,1,2,1280,8,81,1
6,0,1,0,5,5,4,0,1,2,902,5,99,1
4,1,1,2,4,5,0,1,0,0,1809,4,97,1
2,1,1,1,1,3,3,0,2,0,953,3,68,1
1,0,0,0,1,1,0,0,0,0,618,0,27,0
1,0,0,0,1,1,1,0,0,0,188,1,9,0
2,0,0,1,3,1,1,0,0,0,1056,0,39,0
4,2,1,1,0,0,3,0,1,0,296,4,67,1
0,0,0,0,0,0,1,0,0,0,401,1,1,0
1,0,0,0,1,1,1,0,0,0,188,0,1,0
4,1,0,2,5,2,2,0,1,0,1742,4,97,1
4,1,2,2,5,5,5,1,2,0,1191,1,68,1
2,1,1,2,2,3,3,0,1,0,1434,3,63,1
0,0,2,2,5,3,1,0,0,0,968,5,55,1
5,0,1,1,2,3,3,1,0,0,709,0,78,1
3,0,1,1,2,6,0,0,2,2,508,3,72,1
1,0,0,0,0,0,1,0,0,0,842,0,24,0
3,2,1,2,3,5,1,0,2,2,829,3,87,1
2,0,0,1,0,6,5,0,0,1,1626,8,95,1
0,0,1,0,1,1,0,0,0,0,147,7,40,0
4,2,2,1,3,3,4,1,1,0,165,5,89,1
0,0,0,0,5,0,0,0,0,0,630,6,37,0
1,1,0,1,1,5,2,0,0,0,1143,8,50,1
1,0,0,0,1,1,1,0,0,0,210,0,11,0
1,1,0,2,2,6,5,0,0,0,325,4,64,1
1,0,1,1,5,1,2,0,2,1,985,3,67,1
3,0,2,0,4,6,1,0,0,0,749,4,47,0
1,1,1,1,3,0,2,1,0,0,1018,4,60,1
5,1,2,0,0,5,5,0,1,0,362,3,86,1
1,0,0,0,1,0,0,0,0,0,841,0,24,0
1,0,1,0,6,1,1,0,0,0,602,7,42,0
0,0,2,0,2,6,5,1,2,0,1192,6,57,1
0,0,0,0,1,1,0,0,0,0,254,0,10,0
0,0,1,0,1,4,1,1,0,0,756,5,47,0
2,0,0,0,4,1,0,0,0,0,963,0,33,0
0,0,0,0,6,0,1,0,0,0,704,8,36,0
2,1,1,2,0,0,5,1,2,1,1450,6,66,1
3,2,0,2,4,5,1,1,2,2,498,6,87,1
5,0,2,1,4,4,4,0,2,2,1097,8,81,1
5,0,0,1,5,5,4,0,2,0,1165,1,76,1
0,0,0,0,0,1,0,0,0,0,243,0,1,0
1,0,2,1,6,5,1,1,1,0,909,7,64,1
1,0,0,1,3,0,0,0,0,0,248,5,36,0
1,0,0,0,1,1,1,0,0,0,477,1,2,0
4,0,1,2,2,2,3,1,0,0,115,0,64,1
0,0,0,0,0,1,0,0,0,0,563,0,16,0
0,0,0,2,2,0,0,0,0,0,907,1,37,0
2,0,0,0,3,0,1,0,0,0,722,2,31,0
4,1,0,2,6,4,3,1,1,1,556,8,68,1
2,0,2,1,2,6,0,0,0,0,1092,2,87,1
1,0,0,0,0,1,1,0,0,0,105,0,10,0
0,0,0,0,1,1,0,0,0,0,336,0,23,0
5,0,0,2,6,1,3,0,0,1,1200,4,82,1
1,0,0,0,1,0,0,0,0,0,386,1,1,0
1,0,0,1,5,4,0,0,0,0,279,0,41,0
0,0,0,0,0,1,1,0,0,0,448,0,4,0
0,0,0,0,1,0,0,0,0,0,624,1,28,0
2,0,1,0,2,0,0,0,0,0,517,4,40,0
1,0,0,0,1,0,1,0,0,0,155,0,0,0
1,0,0,1,0,1,5,0,2,2,1281,5,65,1
0,0,0,0,0,0,0,0,0,0,191,0,7,0
1,0,0,2,4,5,5,0,2,2,744,8,94,1
1,0,0,0,0,1,0,0,0,0,424,0,15,0
0,0,0,0,0,1,0,0,0,0,501,0,22,0
0,0,0,0,1,0,0,0,0,0,147,0,6,0
2,0,1,2,5,2,0,0,0,0,281,4,42,0
1,1,0,2,5,4,5,1,2,2,350,7,83,1
4,0,1,1,1,0,5,0,2,2,1630,1,77,1
1,0,0,0,1,0,0,0,0,0,545,1,13,0
0,0,0,0,1,0,0,0,0,0,580,1,6,0
4,2,0,0,3,2,5,1,1,0,1426,0,86,1
0,0,2,0,5,3,1,1,1,0,1427,3,80,1
3,0,1,2,5,5,1,0,2,2,745,6,78,1
1,0,2,2,3,4,0,0,0,0,971,7,44,0
0,0,0,0,1,1,1,0,0,0,119,0,9,0
0,0,0,0,1,1,0,0,0,0,428,0,29,0
2,0,0,0,5,0,1,0,0,0,890,7,31,0
1,0,0,0,0,0,1,0,0,0,384,1,5,0
4,1,2,1,6,0,4,0,0,2,1476,2,70,1
1,1,1,0,2,0,1,1,0,1,899,8,88,1
2,1,2,0,0,2,3,0,0,1,1732,8,84,1
2,0,0,0,0,0,1,0,0,0,113,4,33,0
2,0,2,2,4,1,1,0,0,0,233,4,42,0
0,0,2,2,3,2,4,1,2,0,296,7,60,1
0,0,0,0,0,1,0,0,0,0,421,0,18,0
1,0,0,0,1,0,0,0,0,0,657,1,28,0
0,0,0,0,0,1,1,0,0,0,617,0,26,0
0,0,0,0,0,0,0,0,0,0,615,1,26,0
1,0,2,1,3,2,2,0,0,1,623,0,88,1
2,0,1,1,2,5,1,0,0,0,261,7,43,0
2,2,0,2,6,2,0,1,1,2,1469,4,95,1
5,2,2,0,6,5,0,1,1,1,848,4,90,1
0,0,2,0,0,6,0,1,2,2,683,4,77,1
0,0,0,0,1,0,0,0,0,0,739,5,34,0
4,1,1,0,3,4,3,0,0,1,1359,5,85,1
2,0,2,1,3,4,5,1,2,1,237,6,82,1
0,0,0,0,0,0,1,0,0,0,837,0,25,0
0,0,0,0,0,6,1,0,0,0,880,2,44,0
0,0,0,0,0,1,1,0,0,0,478,5,31,0
1,0,2,1,6,1,0,0,0,0,704,3,49,0
1,0,0,0,0,0,1,0,0,0,505,1,25,0
1,0,0,0,1,1,1,0,0,0,390,1,1,0
1,0,0,0,1,1,0,0,0,0,448,0,11,0
4,0,2,2,6,4,3,0,1,1,1036,4,88,1
0,0,0,1,6,2,3,1,1,1,923,4,89,1
1,0,0,0,0,0,1,0,0,0,283,1,1,0
3,0,1,0,0,0,3,1,1,2,899,3,65,1
1,1,2,2,3,1,1,1,1,0,966,2,78,1
2,0,1,1,1,5,4,0,1,0,1325,4,64,1
3,2,1,0,3,5,1,0,2,0,606,6,56,1
0,0,0,1,4,3,3,1,2,0,853,3,94,1
2,0,0,1,0,0,1,0,0,0,660,1,36,0
2,1,2,2,4,5,5,0,2,0,904,1,54,1
2,1,1,2,6,6,3,1,0,2,1469,5,65,1
3,1,1,0,1,6,3,0,2,0,446,4,57,1
1,0,0,0,1,0,0,0,0,0,611,0,16,0
5,0,0,1,1,3,3,1,1,1,1036,3,79,1
0,0,2,0,3,1,3,1,0,2,499,6,77,1
3,0,1,0,2,3,1,1,0,0,822,7,47,0
0,0,1,0,1,1,3,0,2,2,1617,2,80,1
1,0,0,0,1,1,1,0,0,0,278,1,25,0
2,2,0,1,3,2,4,0,1,0,716,8,88,1
0,0,2,2,2,5,3,0,2,0,517,8,81,1
0,0,0,0,5,1,5,0,1,1,1665,6,81,1
0,0,0,0,5,6,5,0,2,0,772,1,61,1
4,0,2,2,3,0,3,1,2,0,729,8,76,1
2,1,2,2,0,0,0,0,0,2,1304,7,77,1
3,0,0,2,5,5,0,1,0,0,212,4,45,0
2,0,1,0,3,3,5,0,0,0,913,3,98,1
1,0,2,1,1,4,1,0,0,0,190,0,41,0
2,0,0,0,4,0,1,0,0,0,965,7,37,0
2,0,0,0,4,1,1,0,0,0,642,4,33,0
5,0,0,1,6,4,1,1,0,0,1202,2,100,1
1,1,2,1,6,6,2,1,1,0,1208,0,58,1
2,0,1,0,5,0,0,0,0,0,760,2,43,0
0,0,2,1,6,5,3,0,1,0,853,6,50,1
1,1,0,0,2,0,1,0,1,0,500,7,54,1
4,1,0,0,3,1,1,0,2,1,910,8,79,1
1,1,2,2,2,3,0,0,0,1,1485,0,80,1
1,1,0,0,6,3,1,0,0,2,758,6,90,1
0,0,0,0,0,1,0,0,0,0,345,1,23,0
0,0,0,1,3,2,4,0,0,0,548,8,57,1
0,0,2,0,4,4,3,0,2,0,1146,7,54,1
0,0,0,0,1,1,1,0,0,0,258,1,4,0
1,0,2,0,3,3,5,0,1,0,130,6,97,1
1,0,0,0,1,1,1,0,0,0,216,1,5,0
1,1,1,2,3,0,3,0,1,2,1417,6,75,1
0,0,0,0,1,0,1,0,0,0,795,0,26,0
0,0,0,0,0,0,0,0,0,0,135,0,2,0
0,0,0,0,0,1,1,0,0,0,263,1,24,0
2,1,0,0,4,0,3,0,0,0,801,0,64,1
1,0,0,0,0,0,1,0,0,0,249,1,26,0
4,2,0,1,1,2,4,1,0,2,257,6,93,1
4,2,0,2,1,0,0,1,0,2,873,7,67,1
2,2,1,0,1,6,5,1,1,1,1088,6,70,1
3,2,0,2,1,0,0,1,0,1,129,3,94,1
3,1,1,1,6,2,1,1,0,0,1174,8,64,1
1,0,0,0,1,0,1,0,0,0,372,1,21,0
2,1,0,2,1,2,5,1,2,1,452,1,99,1
1,0,0,0,0,0,1,0,0,0,497,1,6,0
3,2,2,2,2,5,4,0,0,0,1167,6,87,1
0,0,0,0,1,1,0,0,0,0,393,0,6,0
5,2,2,2,6,2,3,1,1,0,159,4,84,1
1,0,0,0,0,0,1,0,0,0,443,1,23,0
6,2,2,2,2,5,1,0,2,2,116,5,94,1
1,0,0,0,0,1,1,0,0,0,745,0,27,0
3,1,2,0,2,6,3,0,1,2,1503,4,88,1
1,0,0,0,6,0,0,0,0,0,479,8,32,0
1,0,0,0,0,1,0,0,0,0,671,1,23,0
1,0,0,0,4,0,0,0,0,0,766,8,33,0
1,0,2,0,2,4,3,1,2,1,1331,4,73,1
0,0,2,1,6,0,1,1,0,0,1120,1,48,0
0,0,0,0,5,1,1,0,0,0,881,4,33,0
5,2,0,0,2,3,3,0,0,1,1952,2,98,1
1,0,0,0,0,0,1,0,0,0,871,7,35,0
3,1,0,1,3,4,3,1,1,1,537,6,69,1
0,0,0,0,0,5,5,0,1,1,1250,6,99,1
1,0,0,0,1,1,1,0,0,0,371,0,10,0
2,0,2,2,3,4,1,0,1,2,958,2,69,1
4,2,0,2,1,1,3,0,0,1,1312,6,68,1
0,0,0,0,0,0,0,0,0,0,241,1,1,0
1,0,1,0,1,2,1,1,1,2,1622,1,90,1
1,0,0,0,0,1,1,0,0,0,556,0,13,0
2,0,0,1,5,3,3,1,0,0,886,3,64,1
1,0,0,0,0,0,1,0,0,0,245,1,14,0
3,0,0,2,5,4,0,0,2,0,674,4,65,1
0,0,0,0,1,0,0,0,0,0,270,1,4,0
2,0,0,2,1,1,1,0,0,0,162,8,36,0
2,0,1,0,6,0,1,0,0,0,725,5,40,0
2,2,0,2,3,3,3,1,1,1,746,3,80,1
4,1,1,2,4,0,2,1,2,0,1646,2,96,1
2,0,0,2,1,3,1,0,0,1,1449,4,86,1
0,0,0,0,1,1,1,0,0,0,387,0,6,0
1,0,2,1,1,6,3,0,1,2,1291,1,98,1
1,0,1,1,5,4,3,1,2,1,1557,8,73,1
1,1,0,0,0,6,2,0,2,2,1016,0,96,1
0,0,0,0,0,1,0,0,0,0,246,1,4,0
2,0,0,2,5,6,1,0,1,1,414,4,96,1
0,0,0,1,3,0,0,0,0,0,840,0,37,0
3,1,1,1,3,5,5,1,1,0,210,3,54,1
0,0,0,0,6,0,4,1,2,0,847,7,56,1
2,0,2,2,5,1,2,1,2,1,1508,3,99,1
0,0,1,2,6,0,5,1,2,0,926,1,58,1
0,0,2,0,4,4,3,1,2,0,836,8,88,1
0,0,0,0,4,1,3,1,0,2,1426,7,75,1
1,0,0,0,1,0,1,0,0,0,511,0,8,0
0,0,0,0,2,3,5,0,2,1,191,6,97,1
